time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
1477	28	null	null	null	null	null	null	null	null	null
1482	28	null	null	null	null	null	null	null	null	null
1483	27	null	null	null	null	null	null	null	null	null
1484	28	null	null	null	null	null	null	null	null	null
1485	28	null	null	null	null	null	null	null	null	null
1498	27	null	null	null	null	null	null	null	null	null
1499	28	null	null	null	null	null	null	null	null	null
1500	28	null	null	null	null	null	null	null	null	null
1501	28	null	null	null	null	null	null	null	null	null
1503	28	null	null	null	null	null	null	null	null	null
1504	28	null	null	null	null	null	null	null	null	null
1504	28	null	null	null	null	null	null	null	null	null
1505	28	null	null	null	null	null	null	null	null	null
1506	28	null	null	null	null	null	null	null	null	null
1506	28	null	null	null	null	null	null	null	null	null
1519	28	null	null	null	null	null	null	null	null	null
1520	28	null	null	null	null	null	null	null	null	null
1521	28	null	null	null	null	null	null	null	null	null
1522	28	null	null	null	null	null	null	null	null	null
1523	29	null	null	null	null	null	null	null	null	null
1524	28	null	null	null	null	null	null	null	null	null
1524	27	null	null	null	null	null	null	null	null	null
1525	28	null	null	null	null	null	null	null	null	null
1526	28	null	null	null	null	null	null	null	null	null
1526	28	null	null	null	null	null	null	null	null	null
1527	28	null	null	null	null	null	null	null	null	null
1532	28	null	null	null	null	null	null	null	null	null
1532	28	null	null	null	null	null	null	null	null	null
1533	28	null	null	null	null	null	null	null	null	null
1534	28	null	null	null	null	null	null	null	null	null
1535	28	null	null	null	null	null	null	null	null	null
1535	28	null	null	null	null	null	null	null	null	null
1536	28	null	null	null	null	null	null	null	null	null
1548	28	null	null	null	null	null	null	null	null	null
1548	28	null	null	null	null	null	null	null	null	null
1549	28	null	null	null	null	null	null	null	null	null
1549	28	null	null	null	null	null	null	null	null	null
1550	29	null	null	null	null	null	null	null	null	null
1550	28	null	null	null	null	null	null	null	null	null
1551	28	null	null	null	null	null	null	null	null	null
1552	28	null	null	null	null	null	null	null	null	null
1565	28	null	null	null	null	null	null	null	null	null
1566	28	null	null	null	null	null	null	null	null	null
1566	28	null	null	null	null	null	null	null	null	null
1568	28	null	null	null	null	null	null	null	null	null
1568	28	null	null	null	null	null	null	null	null	null
1569	28	null	null	null	null	null	null	null	null	null
1569	28	null	null	null	null	null	null	null	null	null
1570	28	null	null	null	null	null	null	null	null	null
1571	28	null	null	null	null	null	null	null	null	null
1582	28	null	null	null	null	null	null	null	null	null
1584	28	null	null	null	null	null	null	null	null	null
1584	28	null	null	null	null	null	null	null	null	null
1585	28	null	null	null	null	null	null	null	null	null
1586	28	null	null	null	null	null	null	null	null	null
1586	28	null	null	null	null	null	null	null	null	null
1587	28	null	null	null	null	null	null	null	null	null
1587	28	null	null	null	null	null	null	null	null	null
1588	28	null	null	null	null	null	null	null	null	null
1600	28	null	null	null	null	null	null	null	null	null
1601	28	null	null	null	null	null	null	null	null	null
1601	28	null	null	null	null	null	null	null	null	null
1602	28	null	null	null	null	null	null	null	null	null
1602	28	null	null	null	null	null	null	null	null	null
1604	28	null	null	null	null	null	null	null	null	null
1604	28	null	null	null	null	null	null	null	null	null
1605	28	null	null	null	null	null	null	null	null	null
1605	28	null	null	null	null	null	null	null	null	null
1615	28	null	null	null	null	null	null	null	null	null
1616	28	null	null	null	null	null	null	null	null	null
1616	28	null	null	null	null	null	null	null	null	null
1617	28	null	null	null	null	null	null	null	null	null
1617	28	null	null	null	null	null	null	null	null	null
1618	28	null	null	null	null	null	null	null	null	null
1618	28	null	null	null	null	null	null	null	null	null
1631	28	null	null	null	null	null	null	null	null	null
1632	28	null	null	null	null	null	null	null	null	null
1632	28	null	null	null	null	null	null	null	null	null
1634	28	null	null	null	null	null	null	null	null	null
1634	28	null	null	null	null	null	null	null	null	null
1635	28	null	null	null	null	null	null	null	null	null
1636	28	null	null	null	null	null	null	null	null	null
1636	28	null	null	null	null	null	null	null	null	null
1648	28	null	null	null	null	null	null	null	null	null
1648	28	null	null	null	null	null	null	null	null	null
1649	29	null	null	null	null	null	null	null	null	null
1650	28	null	null	null	null	null	null	null	null	null
1651	28	null	null	null	null	null	null	null	null	null
1652	28	null	null	null	null	null	null	null	null	null
1654	28	null	null	null	null	null	null	null	null	null
1655	29	null	null	null	null	null	null	null	null	null
1655	29	null	null	null	null	null	null	null	null	null
1656	29	null	null	null	null	null	null	null	null	null
1665	28	null	null	null	null	null	null	null	null	null
1665	28	null	null	null	null	null	null	null	null	null
1666	28	null	null	null	null	null	null	null	null	null
1666	28	null	null	null	null	null	null	null	null	null
1667	28	null	null	null	null	null	null	null	null	null
1668	28	null	null	null	null	null	null	null	null	null
1668	29	null	null	null	null	null	null	null	null	null
1669	28	null	null	null	null	null	null	null	null	null
1681	29	null	null	null	null	null	null	null	null	null
1681	28	null	null	null	null	null	null	null	null	null
1682	28	null	null	null	null	null	null	null	null	null
1683	28	null	null	null	null	null	null	null	null	null
1684	28	null	null	null	null	null	null	null	null	null
1684	28	null	null	null	null	null	null	null	null	null
1685	28	null	null	null	null	null	null	null	null	null
1685	28	null	null	null	null	null	null	null	null	null
1698	28	null	null	null	null	null	null	null	null	null
1699	28	null	null	null	null	null	null	null	null	null
1699	28	null	null	null	null	null	null	null	null	null
1700	28	null	null	null	null	null	null	null	null	null
1701	28	null	null	null	null	null	null	null	null	null
1701	28	null	null	null	null	null	null	null	null	null
1703	28	null	null	null	null	null	null	null	null	null
1704	28	null	null	null	null	null	null	null	null	null
1705	28	null	null	null	null	null	null	null	null	null
1714	29	null	null	null	null	null	null	null	null	null
1714	28	null	null	null	null	null	null	null	null	null
1715	28	null	null	null	null	null	null	null	null	null
1715	28	null	null	null	null	null	null	null	null	null
1716	28	null	null	null	null	null	null	null	null	null
1716	28	null	null	null	null	null	null	null	null	null
1717	28	null	null	null	null	null	null	null	null	null
1731	28	null	null	null	null	null	null	null	null	null
1732	28	null	null	null	null	null	null	null	null	null
1733	28	null	null	null	null	null	null	null	null	null
1734	28	null	null	null	null	null	null	null	null	null
1734	29	null	null	null	null	null	null	null	null	null
1735	28	null	null	null	null	null	null	null	null	null
1736	28	null	null	null	null	null	null	null	null	null
1736	28	null	null	null	null	null	null	null	null	null
1748	28	null	null	null	null	null	null	null	null	null
1748	28	null	null	null	null	null	null	null	null	null
1749	29	null	null	null	null	null	null	null	null	null
1749	29	null	null	null	null	null	null	null	null	null
1750	28	null	null	null	null	null	null	null	null	null
1750	28	null	null	null	null	null	null	null	null	null
1751	28	null	null	null	null	null	null	null	null	null
1751	28	null	null	null	null	null	null	null	null	null
1752	28	null	null	null	null	null	null	null	null	null
1753	28	null	null	null	null	null	null	null	null	null
1753	28	null	null	null	null	null	null	null	null	null
1765	28	null	null	null	null	null	null	null	null	null
1765	29	null	null	null	null	null	null	null	null	null
1766	29	null	null	null	null	null	null	null	null	null
1766	28	null	null	null	null	null	null	null	null	null
1767	28	null	null	null	null	null	null	null	null	null
1768	28	null	null	null	null	null	null	null	null	null
1769	28	null	null	null	null	null	null	null	null	null
1769	28	null	null	null	null	null	null	null	null	null
1781	28	null	null	null	null	null	null	null	null	null
1781	28	null	null	null	null	null	null	null	null	null
1782	28	null	null	null	null	null	null	null	null	null
1783	28	null	null	null	null	null	null	null	null	null
1783	29	null	null	null	null	null	null	null	null	null
1784	28	null	null	null	null	null	null	null	null	null
1785	28	null	null	null	null	null	null	null	null	null
1785	29	null	null	null	null	null	null	null	null	null
1798	29	null	null	null	null	null	null	null	null	null
1798	28	null	null	null	null	null	null	null	null	null
1799	28	null	null	null	null	null	null	null	null	null
1799	28	null	null	null	null	null	null	null	null	null
1800	28	null	null	null	null	null	null	null	null	null
1801	28	null	null	null	null	null	null	null	null	null
1802	28	null	null	null	null	null	null	null	null	null
1803	28	null	null	null	null	null	null	null	null	null
1803	29	null	null	null	null	null	null	null	null	null
1814	28	null	null	null	null	null	null	null	null	null
1815	28	null	null	null	null	null	null	null	null	null
1815	28	null	null	null	null	null	null	null	null	null
1815	28	null	null	null	null	null	null	null	null	null
1816	28	null	null	null	null	null	null	null	null	null
1816	28	null	null	null	null	null	null	null	null	null
1817	28	null	null	null	null	null	null	null	null	null
1817	29	null	null	null	null	null	null	null	null	null
1818	29	null	null	null	null	null	null	null	null	null
1830	28	null	null	null	null	null	null	null	null	null
1830	28	null	null	null	null	null	null	null	null	null
1831	29	null	null	null	null	null	null	null	null	null
1832	28	null	null	null	null	null	null	null	null	null
1833	29	null	null	null	null	null	null	null	null	null
1833	28	null	null	null	null	null	null	null	null	null
1834	28	null	null	null	null	null	null	null	null	null
1834	28	null	null	null	null	null	null	null	null	null
1846	28	null	null	null	null	null	null	null	null	null
1847	28	null	null	null	null	null	null	null	null	null
1847	28	null	null	null	null	null	null	null	null	null
1848	28	null	null	null	null	null	null	null	null	null
1849	28	null	null	null	null	null	null	null	null	null
1849	28	null	null	null	null	null	null	null	null	null
1850	28	null	null	null	null	null	null	null	null	null
1850	28	null	null	null	null	null	null	null	null	null
1864	28	null	null	null	null	null	null	null	null	null
1865	28	null	null	null	null	null	null	null	null	null
1865	28	null	null	null	null	null	null	null	null	null
1866	28	null	null	null	null	null	null	null	null	null
1867	28	null	null	null	null	null	null	null	null	null
1867	28	null	null	null	null	null	null	null	null	null
1867	28	null	null	null	null	null	null	null	null	null
1868	28	null	null	null	null	null	null	null	null	null
1868	28	null	null	null	null	null	null	null	null	null
1880	28	null	null	null	null	null	null	null	null	null
1880	29	null	null	null	null	null	null	null	null	null
1881	28	null	null	null	null	null	null	null	null	null
1881	28	null	null	null	null	null	null	null	null	null
1882	28	null	null	null	null	null	null	null	null	null
1883	28	null	null	null	null	null	null	null	null	null
1884	28	null	null	null	null	null	null	null	null	null
1884	28	null	null	null	null	null	null	null	null	null
1897	28	null	null	null	null	null	null	null	null	null
1897	28	null	null	null	null	null	null	null	null	null
1898	28	null	null	null	null	null	null	null	null	null
1898	29	null	null	null	null	null	null	null	null	null
1899	28	null	null	null	null	null	null	null	null	null
1899	28	null	null	null	null	null	null	null	null	null
1900	28	null	null	null	null	null	null	null	null	null
1900	28	null	null	null	null	null	null	null	null	null
1901	28	null	null	null	null	null	null	null	null	null
1915	28	null	null	null	null	null	null	null	null	null
1915	28	null	null	null	null	null	null	null	null	null
1916	28	null	null	null	null	null	null	null	null	null
1916	28	null	null	null	null	null	null	null	null	null
1917	28	null	null	null	null	null	null	null	null	null
1917	28	null	null	null	null	null	null	null	null	null
1917	28	null	null	null	null	null	null	null	null	null
1918	28	null	null	null	null	null	null	null	null	null
1929	28	null	null	null	null	null	null	null	null	null
